Index	NumberPSM	Gene	MaxPepProb	Protein	Protein ID	Entry Name	Protein Description	Organism	Indistinguishable Proteins	ReferenceIntensity	_126	_127N	_127C	_128N	_128C	_129N	_129C	_130N	_130C	_131N	_131C	_132N	_132C	_133N	_133C	_134N
P04278	6	SHBG	0.9998	sp|P04278|SHBG_HUMAN	P04278	SHBG_HUMAN	Sex hormone-binding globulin	Homo sapiens		25.91425707916749	25.19172593726322	26.1912215385513	25.62892370851273	26.855909775117695	27.247051608253898	25.96498505891595	25.609100840028354	26.475172906098557	26.05742840730144	25.820373611620067	25.53244252826036	26.565507451525868	25.17677361322391	NA	26.043904061895834	26.172516613209297
P04406	13	GAPDH	1.0	sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	Glyceraldehyde-3-phosphate dehydrogenase	Homo sapiens		25.838878396077565	26.729755095663734	25.77077683440726	25.85695042682707	24.613656303075658	24.138228365237946	25.70562659211627	25.875663670775403	26.06145200728385	25.268664295080157	24.60969068179964	27.299880802280285	24.955169805423306	25.724641361690395	24.356501077498354	25.864944551168822	25.856794135370954
P04424	1	ASL	0.9856	sp|P04424|ARLY_HUMAN	P04424	ARLY_HUMAN	Argininosuccinate lyase	Homo sapiens		19.83853753549462	19.381488664287602	19.227460336801155	19.19325912493592	18.24937296859927	19.02443747456616	18.782362582572247	20.44121254718326	18.0748810350188	19.917799663801823	19.140047084845808	19.520738030069687	22.245753798658356	NA	NA	20.132874731169792	20.060221213374543
P04430	1	IGKV1-16	0.9988	sp|P04430|KV116_HUMAN	P04430	KV116_HUMAN	Immunoglobulin kappa variable 1-16	Homo sapiens		22.6374119163763	23.166182833796906	23.138743259865606	22.827921924996264	23.049363855072805	22.112565376196606	22.83856817584552	23.27552500762686	23.15552285188625	22.572778903767436	23.03512165536984	22.730740200132686	22.1117833846275	21.689888615541843	NA	22.440938018826298	22.739742775089493
P04433	4	IGKV3-11	0.9985	sp|P04433|KV311_HUMAN	P04433	KV311_HUMAN	Immunoglobulin kappa variable 3-11	Homo sapiens		28.947865370620352	29.349898549791305	29.189941107959694	28.560094727641342	29.645314682655723	29.130144965755704	29.118276213093633	29.11276931479126	28.933872099972554	28.97467809101395	28.50666255276826	28.559438550895972	27.992864490607563	NA	NA	29.182281007308394	29.075636368699247
P04439	2	HLA-A	0.9981	sp|P04439|HLAA_HUMAN	P04439	HLAA_HUMAN	HLA class I histocompatibility antigen, A alpha chain	Homo sapiens		21.887402564202343	21.33203844299928	20.52602417179402	22.144916355205115	21.055665004615225	21.248348057667727	21.916267615609314	21.66920178543118	21.58975514688438	20.48641076497113	21.263446831770118	23.220424976181086	23.66377892429017	NA	22.766508171471752	22.114952073361433	22.216569313725582
P04632	3	CAPNS1	1.0	sp|P04632|CPNS1_HUMAN	P04632	CPNS1_HUMAN	Calpain small subunit 1	Homo sapiens		22.237441497595906	23.03213325327229	22.185352147951793	21.826539591151445	20.99787578260918	21.264452260089826	22.467161146692863	22.310530717741702	21.45640391907412	21.79601640348316	21.450912922973604	23.409383512377477	21.436299331281585	21.367738939252742	NA	22.174419350922335	22.771039664781206
P04792	4	HSPB1	0.9999	sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	Heat shock protein beta-1	Homo sapiens		23.37379792777159	24.38647060523948	21.79048184981525	23.489463799512173	22.145493962021543	21.328730097225915	23.443068604510557	22.993905824596748	21.952069694823606	22.54639925272113	21.05910277555209	24.903733896324248	22.39074103641087	23.644542023204334	NA	23.311205007265166	23.26181569663043
P04899	2	GNAI2	0.9981	sp|P04899|GNAI2_HUMAN	P04899	GNAI2_HUMAN	Guanine nucleotide-binding protein G(i) subunit alpha-2	Homo sapiens		20.65459796236981	21.484196232132625	19.086962903164054	20.99063608797766	19.30124879036747	18.996294212339006	21.290834681283272	19.984751774010963	20.405009099950487	20.266548634784268	19.110186414321692	22.618115186629982	18.83150446084506	21.1598639194158	19.719685566867486	20.936592798130945	20.730799927817547
P05062	9	ALDOB	1.0	sp|P05062|ALDOB_HUMAN	P05062	ALDOB_HUMAN	Fructose-bisphosphate aldolase B	Homo sapiens		24.553559916527107	23.57791063615318	23.062412002721636	23.65216369365589	23.131344998277253	24.207469609120512	22.788803982046765	25.940627580306746	22.9763814206942	24.93781239255559	24.780948493290175	22.625542612500286	26.81243373741891	NA	26.231289743351162	24.374957462388803	24.31929815818015
P05067	2	APP	0.9998	sp|P05067|A4_HUMAN	P05067	A4_HUMAN	Amyloid-beta precursor protein	Homo sapiens		20.672511041062727	21.364102578294656	20.275388629922215	20.21934746404349	20.859324116554625	19.53631073261743	19.925016912787076	20.116946095380538	19.602757876628615	21.311172733790233	20.07306874612648	21.510624295796163	19.286227150113977	NA	NA	20.770353065389262	20.906115175088836
P05089	1	ARG1	0.9575	sp|P05089|ARGI1_HUMAN	P05089	ARGI1_HUMAN	Arginase-1	Homo sapiens		17.515275828284157	17.06891589466225	18.338940807753236	18.64742024932351	18.23755030995898	16.969381419035784	16.558580730786645	17.24999373827021	17.633046375323772	16.85727828683841	18.36352700222308	17.70932362451544	18.416442518210264	NA	18.48010465726986	17.88714276601278	18.085708331479008
P05090	8	APOD	1.0	sp|P05090|APOD_HUMAN	P05090	APOD_HUMAN	Apolipoprotein D	Homo sapiens		30.087103241414727	30.036353585497984	30.52505154716228	30.34389059857699	30.643142603960797	30.611291882430034	30.42256900228044	29.84886348875645	30.70973633721245	30.124257542235764	30.206527878968068	29.7456889717549	30.25884117411105	NA	NA	30.023763645555782	30.083352712614538
P05106	14	ITGB3	1.0	sp|P05106|ITB3_HUMAN	P05106	ITB3_HUMAN	Integrin beta-3	Homo sapiens		26.330220627032187	27.025121312014942	24.476292654053516	26.303989048356286	23.711317211316864	24.283451291755163	26.691702168676276	25.490092968525307	24.45072938014003	26.146130419366052	24.535839099888275	28.151141678607456	23.508604029515773	26.954406539837677	25.418891574244682	26.397459578602046	26.46074179707194
P05109	6	S100A8	0.9993	sp|P05109|S10A8_HUMAN	P05109	S10A8_HUMAN	Protein S100-A8	Homo sapiens		27.480071557380374	25.587124503533012	29.528942677707676	25.28407919748244	28.049175764565938	25.787020142326842	25.64467968906117	25.4901486672082	30.42912292980442	25.26675921179118	26.35759834223401	24.758831064573663	26.898630380162608	27.74418952372977	26.94530079493019	27.609479649610623	27.321181160095442
P05121	2	SERPINE1	0.9839	sp|P05121|PAI1_HUMAN	P05121	PAI1_HUMAN	Plasminogen activator inhibitor 1	Homo sapiens		20.096850430215436	20.78001130216646	19.146227448985435	20.168672187957473	19.702428873856576	18.62010602984827	19.773650639114212	20.882822519811505	18.71851059800309	20.925968546859934	20.289686882128986	20.570062811977852	20.214801696408607	NA	NA	19.913252308483035	19.948290970662768
P05154	7	SERPINA5	1.0	sp|P05154|IPSP_HUMAN	P05154	IPSP_HUMAN	Plasma serine protease inhibitor	Homo sapiens		25.990564347286284	25.84654871797347	25.502198061174592	26.71367678444761	26.262809678432927	26.45040182824728	26.36936788079927	26.359887829452	25.985453991504922	26.143747085768815	26.23663446801298	25.490456545738105	26.273279813675643	NA	NA	25.901163884524227	25.920887652603913
P05155	22	SERPING1	1.0	sp|P05155|IC1_HUMAN	P05155	IC1_HUMAN	Plasma protease C1 inhibitor	Homo sapiens		30.725235690177502	30.6522710574652	31.472718701716754	30.71408594317628	31.095262611378967	31.300698426044153	30.943683600019785	30.711665211711527	30.916983221880933	31.096130701275477	30.882546359680642	30.421449962834657	30.847997732326416	NA	29.235702150932855	30.797408349178866	30.84223690451816
P05156	22	CFI	1.0	sp|P05156|CFAI_HUMAN	P05156	CFAI_HUMAN	Complement factor I	Homo sapiens		30.15044574196064	30.344104767789652	30.572484702047586	30.31116222109463	30.313960833875072	30.421093720817634	30.26890882407102	30.313905635246403	30.242322649525715	30.616727530152623	30.374401512384516	29.754986155069524	30.310806976387152	NA	NA	30.139387307229992	30.13290449029887
P05160	22	F13B	1.0	sp|P05160|F13B_HUMAN	P05160	F13B_HUMAN	Coagulation factor XIII B chain	Homo sapiens		27.262235588658097	27.38219746153545	26.799516126370822	27.912670517484592	27.70173163823005	27.684807583382614	27.628843093072632	27.521010539849406	27.41332944532774	27.546177753696266	27.496545237724266	26.71715780093907	27.302298736463317	NA	26.809006967418593	27.334470892950083	27.357050158620208
P05362	3	ICAM1	1.0	sp|P05362|ICAM1_HUMAN	P05362	ICAM1_HUMAN	Intercellular adhesion molecule 1	Homo sapiens		22.428673032952286	22.263484733185688	22.85065809557984	22.6689574280026	22.347783825952288	22.773891641027493	22.119991417732674	22.70978081669955	22.99877782845565	22.347582936188523	22.33872986355929	21.885918053699225	23.69932372127995	NA	NA	22.354787828572626	22.5731352960856
P05452	7	CLEC3B	1.0	sp|P05452|TETN_HUMAN	P05452	TETN_HUMAN	Tetranectin	Homo sapiens		27.74832716558357	27.4135819070533	28.213515638673	27.905470545246704	28.03899353208009	28.70714438734804	27.722168944334094	27.57501119090449	28.09269365256966	28.121103749455067	28.289238587712223	27.118488759529473	27.900870360177127	NA	NA	27.817990933013522	27.81038303501805
P05543	11	SERPINA7	1.0	sp|P05543|THBG_HUMAN	P05543	THBG_HUMAN	Thyroxine-binding globulin	Homo sapiens		28.39128267149356	28.48964136923675	28.224549301616435	28.510651903752596	28.57566095177892	28.94007144620059	28.290047409269864	28.208842937506223	28.913335567279248	28.65673505538236	28.88703214568709	28.252113836115452	28.8332622051375	NA	27.583718293588333	28.44112219710171	28.378350126498685
P05546	17	SERPIND1	1.0	sp|P05546|HEP2_HUMAN	P05546	HEP2_HUMAN	Heparin cofactor 2	Homo sapiens		28.39448338640982	28.749321655130164	28.68868829620242	28.570824869928295	27.895024108137044	28.490021289309915	27.905948222198067	28.035080508988088	28.67490348628253	29.13819398009371	28.807704914651	28.67970822769579	28.08308234766726	NA	NA	28.29428977370673	28.07003043329394
P05556	5	ITGB1	0.9999	sp|P05556|ITB1_HUMAN	P05556	ITB1_HUMAN	Integrin beta-1	Homo sapiens		22.78699529366115	22.8669850981792	22.264762415461856	23.01165508756271	22.572587559530074	23.047720658737997	22.731268111412184	22.918459649331517	22.621925948765643	22.749393928250544	22.16319943312775	23.497406876092864	23.033969301388602	NA	NA	23.040694830134036	23.091386132986585
P06241	1	FYN	0.9777	sp|P06241|FYN_HUMAN	P06241	FYN_HUMAN	Tyrosine-protein kinase Fyn	Homo sapiens	sp|P07947|YES_HUMAN	19.068917235495547	18.029664818559237	NA	NA	NA	NA	NA	17.96623290435107	NA	NA	NA	19.670231686134272	NA	NA	NA	NA	NA
P06276	10	BCHE	1.0	sp|P06276|CHLE_HUMAN	P06276	CHLE_HUMAN	Cholinesterase	Homo sapiens		27.193437674673472	27.418111613027154	27.155416298064985	27.028906541966084	26.450838785915302	27.643149010604503	27.197110260190353	27.455727737974435	28.071646552228515	27.594698920603804	27.58020447990563	26.707700311360686	27.497242160589288	NA	NA	27.157022684550792	26.946780560802015
P06310	1	IGKV2-30	0.9219	sp|P06310|KV230_HUMAN	P06310	KV230_HUMAN	Immunoglobulin kappa variable 2-30	Homo sapiens		20.96824631707571	19.461905429601238	NA	NA	NA	NA	21.12829114720739	20.829440257571694	NA	NA	NA	NA	NA	NA	NA	NA	NA
P06312	8	IGKV4-1	0.999	sp|P06312|KV401_HUMAN	P06312	KV401_HUMAN	Immunoglobulin kappa variable 4-1	Homo sapiens		26.460755319481393	26.49642698849917	26.54532360414726	26.78114195045705	26.870235701226292	26.117837740872073	26.534247542389842	27.309786951441477	26.280975733987415	26.490780653751113	26.853246828017028	26.08101265107418	25.954796914124884	NA	NA	25.932967198913847	26.01978333391536
P06331	9	IGHV4-34	1.0	sp|P06331|HV434_HUMAN	P06331	HV434_HUMAN	Immunoglobulin heavy variable 4-34	Homo sapiens		25.73402138030187	25.619160437526045	25.996795372739697	26.49336863303847	26.1777414979247	26.274546964867913	25.818723467959245	26.006249955816013	25.327269908413037	25.94938324500074	26.17325010879816	25.35838450839508	25.198877477450782	NA	25.80951872639571	25.718272577682956	25.789810299742957
P06396	28	GSN	1.0	sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	Gelsolin	Homo sapiens		30.855310682425277	30.872081891959947	31.0895015868481	31.071341586744285	31.04567255184909	31.332558577473947	30.818216488819157	31.020010554210494	31.243305673300142	31.27445394032891	31.22865158080647	30.51201872020197	31.03605863628543	NA	NA	30.949844856651076	30.97177830927199
P06576	3	ATP5F1B	0.9998	sp|P06576|ATPB_HUMAN	P06576	ATPB_HUMAN	ATP synthase F(1) complex subunit beta, mitochondrial	Homo sapiens		21.83039159431912	21.454327763638652	21.12811110594543	21.52792691675268	20.84617690375235	20.50664424483203	21.387898536700803	20.572189276751544	22.118202055831137	21.89958660225291	21.526978194459367	23.26778362672609	20.478763904177942	NA	NA	21.643745341158713	21.891279080341487
P06681	25	C2	1.0	sp|P06681|CO2_HUMAN	P06681	CO2_HUMAN	Complement C2	Homo sapiens		28.305733039456207	28.347150394237566	28.50152950631557	28.419480325013513	28.514487079187504	28.79882834394786	28.36104913698528	28.602546950412545	28.570641754941835	28.56951941855122	28.595381542519632	27.993377953987018	28.721472886516054	27.564533721745644	28.573355805354286	28.214071465712824	28.238726330519892
P06702	5	S100A9	1.0	sp|P06702|S10A9_HUMAN	P06702	S10A9_HUMAN	Protein S100-A9	Homo sapiens		26.12583655327123	24.34581734946102	28.14758668348519	23.72524482598274	26.67331297653509	24.45544322803853	24.56835359087073	24.409033409187284	29.022376189334878	23.774691742019602	25.365955302547178	23.41074300955154	25.709686626498485	NA	NA	26.040464375378967	26.159071968474358
P06727	33	APOA4	1.0	sp|P06727|APOA4_HUMAN	P06727	APOA4_HUMAN	Apolipoprotein A-IV	Homo sapiens		30.96512482373065	31.137984853817116	30.483032805289252	31.543076735335575	31.50315792885561	31.50881570094636	31.10132473676218	31.06307253955168	31.17465004475922	30.74727827282347	31.240987971040312	30.019112161794812	31.378375781127534	NA	32.02657296247269	30.99216697298591	30.991546764938327
P06732	3	CKM	1.0	sp|P06732|KCRM_HUMAN	P06732	KCRM_HUMAN	Creatine kinase M-type	Homo sapiens		22.13099063290928	20.579263861070025	20.899660651188892	20.952094228666166	21.34192315141592	21.403614364943024	22.50181277810859	24.40970398777008	21.68670949227936	22.191483273081126	22.508540124116376	21.12050929992111	21.510118195823857	22.515503635922723	22.696850130368418	22.43312085421648	22.81256508459458
P06733	11	ENO1	0.9994	sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	Alpha-enolase	Homo sapiens		25.515723934352213	26.56520471377339	25.844968734471514	25.36433963185113	24.261217803504312	23.95019944653677	25.23732468868356	25.368275591229576	26.083584348840933	25.17396347951019	24.089542296477017	26.634606115293717	24.69703137508328	26.031507132204485	24.932721875204113	25.456126344367664	25.450519624918986
P06737	5	PYGL	0.9989	sp|P06737|PYGL_HUMAN	P06737	PYGL_HUMAN	Glycogen phosphorylase, liver form	Homo sapiens		20.973218817235942	21.888877270765818	20.87589602483191	21.21380144298946	19.830663876630755	20.00600900898563	20.898777386326472	20.5687108429741	21.239862880331646	20.773245939593092	19.897706254985994	21.873007316016327	21.016905180079874	NA	20.45811725550248	21.06578396237266	21.00990899094815
P06744	4	GPI	0.9988	sp|P06744|G6PI_HUMAN	P06744	G6PI_HUMAN	Glucose-6-phosphate isomerase	Homo sapiens		21.17028666754208	21.86678593908054	21.45333015184721	20.594358049452932	20.62667410362869	20.26408572511118	20.64513799680747	20.440800185584663	21.922232989787815	20.648554181008517	20.536953025316635	22.13317530298928	20.629185742837834	NA	NA	21.32646042894232	20.915619165601555
P07093	2	SERPINE2	0.9999	sp|P07093|GDN_HUMAN	P07093	GDN_HUMAN	Glia-derived nexin	Homo sapiens		20.970030971246217	20.86677322624909	19.62909561465698	19.53438293714772	20.970794792839694	NA	19.357138304414384	20.750264400828925	20.249348969379632	21.116244401733184	19.941095923599427	22.33865311496603	19.74516048883428	NA	NA	21.188664918709662	19.776639780065953
P07108	1	DBI	0.9853	sp|P07108|ACBP_HUMAN	P07108	ACBP_HUMAN	Acyl-CoA-binding protein	Homo sapiens		19.10418012311283	18.34464187300161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.418224351894462	NA
P07195	8	LDHB	0.9998	sp|P07195|LDHB_HUMAN	P07195	LDHB_HUMAN	L-lactate dehydrogenase B chain	Homo sapiens		25.408136678599085	26.17849060483826	25.263412837949595	25.16630122287997	24.617387768831883	25.08395667274413	25.833945517984585	25.49213589885617	24.77297223138149	25.098160776507093	24.978360452855505	26.457522587953235	25.098894003103368	NA	24.681677562905698	25.37383610159352	25.429809195495007
P07203	2	GPX1	0.9996	sp|P07203|GPX1_HUMAN	P07203	GPX1_HUMAN	Glutathione peroxidase 1	Homo sapiens		19.233658837839585	18.948790381865948	18.59538591742263	19.296787825107632	18.394107835133006	18.49967344301522	19.10840088636224	19.312441702215576	18.939820881205435	19.600460765220188	19.06891198194444	20.28731469386997	18.909515917473623	NA	20.060585824492016	19.35693072726052	19.814295966208903
P07225	14	PROS1	1.0	sp|P07225|PROS_HUMAN	P07225	PROS_HUMAN	Vitamin K-dependent protein S	Homo sapiens		26.59680650175128	26.473215510512457	26.943402584870817	26.4809470792699	26.787777924337433	26.952091737985324	26.761218793461694	26.757919320625273	26.789108592412738	27.150263510592524	26.702291243220692	26.4683267483068	26.428620136945757	27.586774547752555	NA	26.62794982001168	26.654404499127505
P07237	4	P4HB	0.9989	sp|P07237|PDIA1_HUMAN	P07237	PDIA1_HUMAN	Protein disulfide-isomerase	Homo sapiens		22.701840327369467	23.397262714889248	22.208627442804904	22.50307510615734	21.82985518789528	21.855254344721498	22.712090775449543	22.998658493414567	21.88409024773302	22.58834974477779	21.995237788942003	24.120913913942836	22.167222542223985	NA	21.844838854282028	22.804627388165112	22.728754768926983
P07307	1	ASGR2	0.9718	sp|P07307|ASGR2_HUMAN	P07307	ASGR2_HUMAN	Asialoglycoprotein receptor 2	Homo sapiens		21.144538660989497	20.754468815347582	21.45309916916675	21.583024448535987	21.290887517334593	21.383374439799148	20.944523789029272	21.545750121934272	21.75560669901278	21.14751018178658	21.374202289400863	NA	21.984432151405926	NA	NA	21.239969465043348	20.255960432928944
